"","Block","Subplot","LegacySpp","year","planting","weeding","original_legacy_cover","new_legacy_cover","exotic_grass_other","exotic_forb_other","native_grass_other","native_forb_other","bare_ground","litter","exotic_other_total","exotic_total","species","cover","life_form","native_status"
"1933",3,"A","EUPESU",2023,"S","W",0,0,0,0,0,0,85,15,0,0,"PSESPE",1,"grass","native"
"1934",3,"A","EUPESU",2023,"S","W",0,0,0,0,0,0,85,15,0,0,"BROTEC",0,"grass","exotic"
"1935",3,"A","EUPESU",2023,"S","W",0,0,0,0,0,0,85,15,0,0,"CENSTO",0,"forb","exotic"
"1936",3,"A","EUPESU",2023,"S","W",0,0,0,0,0,0,85,15,0,0,"EUPESU",0,"forb","exotic"
"1937",3,"A","EUPESU",2023,"S","W",0,0,0,0,0,0,85,15,0,0,"POTREC",0,"forb","exotic"
"1938",3,"B","EUPESU",2023,"S","C",5,5,0,50,0,5,30,5,50,60,"ACHMIL",1,"forb","native"
"1939",3,"B","EUPESU",2023,"S","C",5,5,0,50,0,5,30,5,50,60,"ERISPE",0,"forb","native"
"1940",3,"B","EUPESU",2023,"S","C",5,5,0,50,0,5,30,5,50,60,"GAIARI",0,"forb","native"
"1941",3,"B","EUPESU",2023,"S","C",5,5,0,50,0,5,30,5,50,60,"LINLEW",0,"forb","native"
"1942",3,"B","EUPESU",2023,"S","C",5,5,0,50,0,5,30,5,50,60,"PENSTR",0,"forb","native"
"1943",3,"B","EUPESU",2023,"S","C",5,5,0,50,0,5,30,5,50,60,"BOUGRA",0,"grass","native"
"1944",3,"B","EUPESU",2023,"S","C",5,5,0,50,0,5,30,5,50,60,"ELYELY",0,"grass","native"
"1945",3,"B","EUPESU",2023,"S","C",5,5,0,50,0,5,30,5,50,60,"KOEMAC",0,"grass","native"
"1946",3,"B","EUPESU",2023,"S","C",5,5,0,50,0,5,30,5,50,60,"PSESPE",1,"grass","native"
"1947",3,"B","EUPESU",2023,"S","C",5,5,0,50,0,5,30,5,50,60,"BROTEC",5,"grass","exotic"
"1948",3,"B","EUPESU",2023,"S","C",5,5,0,50,0,5,30,5,50,60,"CENSTO",0,"forb","exotic"
"1949",3,"B","EUPESU",2023,"S","C",5,5,0,50,0,5,30,5,50,60,"EUPESU",5,"forb","exotic"
"1950",3,"B","EUPESU",2023,"S","C",5,5,0,50,0,5,30,5,50,60,"POTREC",0,"forb","exotic"
"1951",3,"C","EUPESU",2023,"T","W",0,0,0,0,0,0,40,5,0,0,"ACHMIL",0,"forb","native"
"1952",3,"C","EUPESU",2023,"T","W",0,0,0,0,0,0,40,5,0,0,"ERISPE",0,"forb","native"
"1953",3,"C","EUPESU",2023,"T","W",0,0,0,0,0,0,40,5,0,0,"GAIARI",0,"forb","native"
"1954",3,"C","EUPESU",2023,"T","W",0,0,0,0,0,0,40,5,0,0,"LINLEW",1,"forb","native"
"1955",3,"C","EUPESU",2023,"T","W",0,0,0,0,0,0,40,5,0,0,"PENSTR",10,"forb","native"
"1956",3,"C","EUPESU",2023,"T","W",0,0,0,0,0,0,40,5,0,0,"BOUGRA",5,"grass","native"
"1957",3,"C","EUPESU",2023,"T","W",0,0,0,0,0,0,40,5,0,0,"ELYELY",5,"grass","native"
"1958",3,"C","EUPESU",2023,"T","W",0,0,0,0,0,0,40,5,0,0,"KOEMAC",5,"grass","native"
"1959",3,"C","EUPESU",2023,"T","W",0,0,0,0,0,0,40,5,0,0,"PSESPE",40,"grass","native"
"1960",3,"C","EUPESU",2023,"T","W",0,0,0,0,0,0,40,5,0,0,"BROTEC",0,"grass","exotic"
"1961",3,"C","EUPESU",2023,"T","W",0,0,0,0,0,0,40,5,0,0,"CENSTO",0,"forb","exotic"
"1962",3,"C","EUPESU",2023,"T","W",0,0,0,0,0,0,40,5,0,0,"EUPESU",0,"forb","exotic"
"1963",3,"C","EUPESU",2023,"T","W",0,0,0,0,0,0,40,5,0,0,"POTREC",0,"forb","exotic"
"1964",3,"D","EUPESU",2023,"T","C",5,45,1,10,0,0,15,15,11,61,"ACHMIL",0,"forb","native"
"1965",3,"D","EUPESU",2023,"T","C",5,45,1,10,0,0,15,15,11,61,"ERISPE",0,"forb","native"
"1966",3,"D","EUPESU",2023,"T","C",5,45,1,10,0,0,15,15,11,61,"GAIARI",0,"forb","native"
"1967",3,"D","EUPESU",2023,"T","C",5,45,1,10,0,0,15,15,11,61,"LINLEW",0,"forb","native"
"1968",3,"D","EUPESU",2023,"T","C",5,45,1,10,0,0,15,15,11,61,"PENSTR",0,"forb","native"
"1969",3,"D","EUPESU",2023,"T","C",5,45,1,10,0,0,15,15,11,61,"BOUGRA",0,"grass","native"
"1970",3,"D","EUPESU",2023,"T","C",5,45,1,10,0,0,15,15,11,61,"ELYELY",5,"grass","native"
"1971",3,"D","EUPESU",2023,"T","C",5,45,1,10,0,0,15,15,11,61,"KOEMAC",10,"grass","native"
"1972",3,"D","EUPESU",2023,"T","C",5,45,1,10,0,0,15,15,11,61,"PSESPE",5,"grass","native"
"1973",3,"D","EUPESU",2023,"T","C",5,45,1,10,0,0,15,15,11,61,"BROTEC",45,"grass","exotic"
"1974",3,"D","EUPESU",2023,"T","C",5,45,1,10,0,0,15,15,11,61,"CENSTO",0,"forb","exotic"
"1975",3,"D","EUPESU",2023,"T","C",5,45,1,10,0,0,15,15,11,61,"EUPESU",5,"forb","exotic"
"1976",3,"D","EUPESU",2023,"T","C",5,45,1,10,0,0,15,15,11,61,"POTREC",0,"forb","exotic"
"1977",3,"A","POTREC",2023,"T","W",0,0,0,0,0,0,35,30,0,0,"ACHMIL",0,"forb","native"
"1978",3,"A","POTREC",2023,"T","W",0,0,0,0,0,0,35,30,0,0,"ERISPE",0,"forb","native"
"1979",3,"A","POTREC",2023,"T","W",0,0,0,0,0,0,35,30,0,0,"GAIARI",0,"forb","native"
"1980",3,"A","POTREC",2023,"T","W",0,0,0,0,0,0,35,30,0,0,"LINLEW",0,"forb","native"
"1981",3,"A","POTREC",2023,"T","W",0,0,0,0,0,0,35,30,0,0,"PENSTR",0,"forb","native"
"1982",3,"A","POTREC",2023,"T","W",0,0,0,0,0,0,35,30,0,0,"BOUGRA",25,"grass","native"
"1983",3,"A","POTREC",2023,"T","W",0,0,0,0,0,0,35,30,0,0,"ELYELY",0,"grass","native"
"1984",3,"A","POTREC",2023,"T","W",0,0,0,0,0,0,35,30,0,0,"KOEMAC",5,"grass","native"
"1985",3,"A","POTREC",2023,"T","W",0,0,0,0,0,0,35,30,0,0,"PSESPE",5,"grass","native"
"1986",3,"A","POTREC",2023,"T","W",0,0,0,0,0,0,35,30,0,0,"BROTEC",0,"grass","exotic"
"1987",3,"A","POTREC",2023,"T","W",0,0,0,0,0,0,35,30,0,0,"CENSTO",0,"forb","exotic"
"1988",3,"A","POTREC",2023,"T","W",0,0,0,0,0,0,35,30,0,0,"EUPESU",0,"forb","exotic"
"1989",3,"A","POTREC",2023,"T","W",0,0,0,0,0,0,35,30,0,0,"POTREC",0,"forb","exotic"
"1990",3,"B","POTREC",2023,"T","C",5,10,0,5,0,0,30,25,5,20,"ACHMIL",0,"forb","native"
"1991",3,"B","POTREC",2023,"T","C",5,10,0,5,0,0,30,25,5,20,"ERISPE",0,"forb","native"
"1992",3,"B","POTREC",2023,"T","C",5,10,0,5,0,0,30,25,5,20,"GAIARI",0.1,"forb","native"
"1993",3,"B","POTREC",2023,"T","C",5,10,0,5,0,0,30,25,5,20,"LINLEW",0,"forb","native"
"1994",3,"B","POTREC",2023,"T","C",5,10,0,5,0,0,30,25,5,20,"PENSTR",0,"forb","native"
"1995",3,"B","POTREC",2023,"T","C",5,10,0,5,0,0,30,25,5,20,"BOUGRA",5,"grass","native"
"1996",3,"B","POTREC",2023,"T","C",5,10,0,5,0,0,30,25,5,20,"ELYELY",0,"grass","native"
"1997",3,"B","POTREC",2023,"T","C",5,10,0,5,0,0,30,25,5,20,"KOEMAC",10,"grass","native"
"1998",3,"B","POTREC",2023,"T","C",5,10,0,5,0,0,30,25,5,20,"PSESPE",20,"grass","native"
"1999",3,"B","POTREC",2023,"T","C",5,10,0,5,0,0,30,25,5,20,"BROTEC",10,"grass","exotic"
"2000",3,"B","POTREC",2023,"T","C",5,10,0,5,0,0,30,25,5,20,"CENSTO",0,"forb","exotic"
"2001",3,"B","POTREC",2023,"T","C",5,10,0,5,0,0,30,25,5,20,"EUPESU",0,"forb","exotic"
"2002",3,"B","POTREC",2023,"T","C",5,10,0,5,0,0,30,25,5,20,"POTREC",5,"forb","exotic"
"2003",3,"C","POTREC",2023,"S","C",0,0.1,0,35,0,0,35,20,35,35.1,"ACHMIL",0,"forb","native"
"2004",3,"C","POTREC",2023,"S","C",0,0.1,0,35,0,0,35,20,35,35.1,"ERISPE",0,"forb","native"
"2005",3,"C","POTREC",2023,"S","C",0,0.1,0,35,0,0,35,20,35,35.1,"GAIARI",0,"forb","native"
"2006",3,"C","POTREC",2023,"S","C",0,0.1,0,35,0,0,35,20,35,35.1,"LINLEW",0,"forb","native"
"2007",3,"C","POTREC",2023,"S","C",0,0.1,0,35,0,0,35,20,35,35.1,"PENSTR",0,"forb","native"
"2008",3,"C","POTREC",2023,"S","C",0,0.1,0,35,0,0,35,20,35,35.1,"BOUGRA",5,"grass","native"
"2009",3,"C","POTREC",2023,"S","C",0,0.1,0,35,0,0,35,20,35,35.1,"ELYELY",0,"grass","native"
"2010",3,"C","POTREC",2023,"S","C",0,0.1,0,35,0,0,35,20,35,35.1,"KOEMAC",0,"grass","native"
"2011",3,"C","POTREC",2023,"S","C",0,0.1,0,35,0,0,35,20,35,35.1,"PSESPE",5,"grass","native"
"2012",3,"C","POTREC",2023,"S","C",0,0.1,0,35,0,0,35,20,35,35.1,"BROTEC",0,"grass","exotic"
"2013",3,"C","POTREC",2023,"S","C",0,0.1,0,35,0,0,35,20,35,35.1,"CENSTO",0,"forb","exotic"
"2014",3,"C","POTREC",2023,"S","C",0,0.1,0,35,0,0,35,20,35,35.1,"EUPESU",0.1,"forb","exotic"
"2015",3,"C","POTREC",2023,"S","C",0,0.1,0,35,0,0,35,20,35,35.1,"POTREC",0,"forb","exotic"
"2016",3,"D","POTREC",2023,"S","W",0,0,0,0,0,0,75,10,0,0,"ACHMIL",0,"forb","native"
"2017",3,"D","POTREC",2023,"S","W",0,0,0,0,0,0,75,10,0,0,"ERISPE",0,"forb","native"
"2018",3,"D","POTREC",2023,"S","W",0,0,0,0,0,0,75,10,0,0,"GAIARI",0,"forb","native"
"2019",3,"D","POTREC",2023,"S","W",0,0,0,0,0,0,75,10,0,0,"LINLEW",0,"forb","native"
"2020",3,"D","POTREC",2023,"S","W",0,0,0,0,0,0,75,10,0,0,"PENSTR",0,"forb","native"
"2021",3,"D","POTREC",2023,"S","W",0,0,0,0,0,0,75,10,0,0,"BOUGRA",5,"grass","native"
"2022",3,"D","POTREC",2023,"S","W",0,0,0,0,0,0,75,10,0,0,"ELYELY",0,"grass","native"
"2023",3,"D","POTREC",2023,"S","W",0,0,0,0,0,0,75,10,0,0,"KOEMAC",0,"grass","native"
"2024",3,"D","POTREC",2023,"S","W",0,0,0,0,0,0,75,10,0,0,"PSESPE",10,"grass","native"
"2025",3,"D","POTREC",2023,"S","W",0,0,0,0,0,0,75,10,0,0,"BROTEC",0,"grass","exotic"
"2026",3,"D","POTREC",2023,"S","W",0,0,0,0,0,0,75,10,0,0,"CENSTO",0,"forb","exotic"
"2027",3,"D","POTREC",2023,"S","W",0,0,0,0,0,0,75,10,0,0,"EUPESU",0,"forb","exotic"
"2028",3,"D","POTREC",2023,"S","W",0,0,0,0,0,0,75,10,0,0,"POTREC",0,"forb","exotic"
"2029",3,"A","Native",2023,"S","C",0,1,0,25,0,5,40,20,25,26,"ACHMIL",0.1,"forb","native"
"2030",3,"A","Native",2023,"S","C",0,1,0,25,0,5,40,20,25,26,"ERISPE",0,"forb","native"
"2031",3,"A","Native",2023,"S","C",0,1,0,25,0,5,40,20,25,26,"GAIARI",0,"forb","native"
"2032",3,"A","Native",2023,"S","C",0,1,0,25,0,5,40,20,25,26,"LINLEW",0,"forb","native"
"2033",3,"A","Native",2023,"S","C",0,1,0,25,0,5,40,20,25,26,"PENSTR",0,"forb","native"
"2034",3,"A","Native",2023,"S","C",0,1,0,25,0,5,40,20,25,26,"BOUGRA",5,"grass","native"
"2035",3,"A","Native",2023,"S","C",0,1,0,25,0,5,40,20,25,26,"ELYELY",1,"grass","native"
"2036",3,"A","Native",2023,"S","C",0,1,0,25,0,5,40,20,25,26,"KOEMAC",0,"grass","native"
"2037",3,"A","Native",2023,"S","C",0,1,0,25,0,5,40,20,25,26,"PSESPE",5,"grass","native"
"2038",3,"A","Native",2023,"S","C",0,1,0,25,0,5,40,20,25,26,"BROTEC",0,"grass","exotic"
"2039",3,"A","Native",2023,"S","C",0,1,0,25,0,5,40,20,25,26,"CENSTO",0,"forb","exotic"
"2040",3,"A","Native",2023,"S","C",0,1,0,25,0,5,40,20,25,26,"EUPESU",1,"forb","exotic"
"2041",3,"A","Native",2023,"S","C",0,1,0,25,0,5,40,20,25,26,"POTREC",0,"forb","exotic"
"2042",3,"B","Native",2023,"S","W",0,0,0,0,0,0,65,20,0,0,"ACHMIL",1,"forb","native"
"2043",3,"B","Native",2023,"S","W",0,0,0,0,0,0,65,20,0,0,"ERISPE",0,"forb","native"
"2044",3,"B","Native",2023,"S","W",0,0,0,0,0,0,65,20,0,0,"GAIARI",1,"forb","native"
"2045",3,"B","Native",2023,"S","W",0,0,0,0,0,0,65,20,0,0,"LINLEW",0,"forb","native"
"2046",3,"B","Native",2023,"S","W",0,0,0,0,0,0,65,20,0,0,"PENSTR",5,"forb","native"
"2047",3,"B","Native",2023,"S","W",0,0,0,0,0,0,65,20,0,0,"BOUGRA",10,"grass","native"
"2048",3,"B","Native",2023,"S","W",0,0,0,0,0,0,65,20,0,0,"ELYELY",0,"grass","native"
"2049",3,"B","Native",2023,"S","W",0,0,0,0,0,0,65,20,0,0,"KOEMAC",0,"grass","native"
"2050",3,"B","Native",2023,"S","W",0,0,0,0,0,0,65,20,0,0,"PSESPE",1,"grass","native"
"2051",3,"B","Native",2023,"S","W",0,0,0,0,0,0,65,20,0,0,"BROTEC",0,"grass","exotic"
"2052",3,"B","Native",2023,"S","W",0,0,0,0,0,0,65,20,0,0,"CENSTO",0,"forb","exotic"
"2053",3,"B","Native",2023,"S","W",0,0,0,0,0,0,65,20,0,0,"EUPESU",0,"forb","exotic"
"2054",3,"B","Native",2023,"S","W",0,0,0,0,0,0,65,20,0,0,"POTREC",0,"forb","exotic"
"2055",3,"C","Native",2023,"T","C",0,25.1,0,20,0,0,20,15,20,45.1,"ACHMIL",5,"forb","native"
"2056",3,"C","Native",2023,"T","C",0,25.1,0,20,0,0,20,15,20,45.1,"ERISPE",5,"forb","native"
"2057",3,"C","Native",2023,"T","C",0,25.1,0,20,0,0,20,15,20,45.1,"GAIARI",0.1,"forb","native"
"2058",3,"C","Native",2023,"T","C",0,25.1,0,20,0,0,20,15,20,45.1,"LINLEW",0,"forb","native"
"2059",3,"C","Native",2023,"T","C",0,25.1,0,20,0,0,20,15,20,45.1,"PENSTR",10,"forb","native"
"2060",3,"C","Native",2023,"T","C",0,25.1,0,20,0,0,20,15,20,45.1,"BOUGRA",0,"grass","native"
"2061",3,"C","Native",2023,"T","C",0,25.1,0,20,0,0,20,15,20,45.1,"ELYELY",1,"grass","native"
"2062",3,"C","Native",2023,"T","C",0,25.1,0,20,0,0,20,15,20,45.1,"KOEMAC",5,"grass","native"
"2063",3,"C","Native",2023,"T","C",0,25.1,0,20,0,0,20,15,20,45.1,"PSESPE",15,"grass","native"
"2064",3,"C","Native",2023,"T","C",0,25.1,0,20,0,0,20,15,20,45.1,"BROTEC",5,"grass","exotic"
"2065",3,"C","Native",2023,"T","C",0,25.1,0,20,0,0,20,15,20,45.1,"CENSTO",10,"forb","exotic"
"2066",3,"C","Native",2023,"T","C",0,25.1,0,20,0,0,20,15,20,45.1,"EUPESU",0.1,"forb","exotic"
"2067",3,"C","Native",2023,"T","C",0,25.1,0,20,0,0,20,15,20,45.1,"POTREC",10,"forb","exotic"
"2068",3,"D","Native",2023,"T","W",0,0,0,0,0,0,10,1,0,0,"ACHMIL",0,"forb","native"
"2069",3,"D","Native",2023,"T","W",0,0,0,0,0,0,10,1,0,0,"ERISPE",0,"forb","native"
"2070",3,"D","Native",2023,"T","W",0,0,0,0,0,0,10,1,0,0,"GAIARI",5,"forb","native"
"2071",3,"D","Native",2023,"T","W",0,0,0,0,0,0,10,1,0,0,"LINLEW",0,"forb","native"
"2072",3,"D","Native",2023,"T","W",0,0,0,0,0,0,10,1,0,0,"PENSTR",75,"forb","native"
"2073",3,"D","Native",2023,"T","W",0,0,0,0,0,0,10,1,0,0,"BOUGRA",5,"grass","native"
"2074",3,"D","Native",2023,"T","W",0,0,0,0,0,0,10,1,0,0,"ELYELY",5,"grass","native"
"2075",3,"D","Native",2023,"T","W",0,0,0,0,0,0,10,1,0,0,"KOEMAC",1,"grass","native"
"2076",3,"D","Native",2023,"T","W",0,0,0,0,0,0,10,1,0,0,"PSESPE",25,"grass","native"
"2077",3,"D","Native",2023,"T","W",0,0,0,0,0,0,10,1,0,0,"BROTEC",0,"grass","exotic"
"2078",3,"D","Native",2023,"T","W",0,0,0,0,0,0,10,1,0,0,"CENSTO",0,"forb","exotic"
"2079",3,"D","Native",2023,"T","W",0,0,0,0,0,0,10,1,0,0,"EUPESU",0,"forb","exotic"
"2080",3,"D","Native",2023,"T","W",0,0,0,0,0,0,10,1,0,0,"POTREC",0,"forb","exotic"
"2081",4,"A","EUPESU",2023,"T","C",0,75,1,0,0,0,5,25,1,76,"ACHMIL",0,"forb","native"
"2082",4,"A","EUPESU",2023,"T","C",0,75,1,0,0,0,5,25,1,76,"ERISPE",0,"forb","native"
"2083",4,"A","EUPESU",2023,"T","C",0,75,1,0,0,0,5,25,1,76,"GAIARI",0,"forb","native"
"2084",4,"A","EUPESU",2023,"T","C",0,75,1,0,0,0,5,25,1,76,"LINLEW",0,"forb","native"
"2085",4,"A","EUPESU",2023,"T","C",0,75,1,0,0,0,5,25,1,76,"PENSTR",0,"forb","native"
"2086",4,"A","EUPESU",2023,"T","C",0,75,1,0,0,0,5,25,1,76,"BOUGRA",0,"grass","native"
"2087",4,"A","EUPESU",2023,"T","C",0,75,1,0,0,0,5,25,1,76,"ELYELY",0,"grass","native"
"2088",4,"A","EUPESU",2023,"T","C",0,75,1,0,0,0,5,25,1,76,"KOEMAC",5,"grass","native"
"2089",4,"A","EUPESU",2023,"T","C",0,75,1,0,0,0,5,25,1,76,"PSESPE",0,"grass","native"
"2090",4,"A","EUPESU",2023,"T","C",0,75,1,0,0,0,5,25,1,76,"BROTEC",75,"grass","exotic"
"2091",4,"A","EUPESU",2023,"T","C",0,75,1,0,0,0,5,25,1,76,"CENSTO",0,"forb","exotic"
"2092",4,"A","EUPESU",2023,"T","C",0,75,1,0,0,0,5,25,1,76,"EUPESU",0,"forb","exotic"
"2093",4,"A","EUPESU",2023,"T","C",0,75,1,0,0,0,5,25,1,76,"POTREC",0,"forb","exotic"
"2094",4,"B","EUPESU",2023,"T","W",0,0,0,0,0,0,40,10,0,0,"ACHMIL",0,"forb","native"
"2095",4,"B","EUPESU",2023,"T","W",0,0,0,0,0,0,40,10,0,0,"ERISPE",0,"forb","native"
"2096",4,"B","EUPESU",2023,"T","W",0,0,0,0,0,0,40,10,0,0,"GAIARI",0,"forb","native"
"2097",4,"B","EUPESU",2023,"T","W",0,0,0,0,0,0,40,10,0,0,"LINLEW",0,"forb","native"
"2098",4,"B","EUPESU",2023,"T","W",0,0,0,0,0,0,40,10,0,0,"PENSTR",20,"forb","native"
"2099",4,"B","EUPESU",2023,"T","W",0,0,0,0,0,0,40,10,0,0,"BOUGRA",5,"grass","native"
"2100",4,"B","EUPESU",2023,"T","W",0,0,0,0,0,0,40,10,0,0,"ELYELY",0,"grass","native"
"2101",4,"B","EUPESU",2023,"T","W",0,0,0,0,0,0,40,10,0,0,"KOEMAC",5,"grass","native"
"2102",4,"B","EUPESU",2023,"T","W",0,0,0,0,0,0,40,10,0,0,"PSESPE",20,"grass","native"
"2103",4,"B","EUPESU",2023,"T","W",0,0,0,0,0,0,40,10,0,0,"BROTEC",0,"grass","exotic"
"2104",4,"B","EUPESU",2023,"T","W",0,0,0,0,0,0,40,10,0,0,"CENSTO",0,"forb","exotic"
"2105",4,"B","EUPESU",2023,"T","W",0,0,0,0,0,0,40,10,0,0,"EUPESU",0,"forb","exotic"
"2106",4,"B","EUPESU",2023,"T","W",0,0,0,0,0,0,40,10,0,0,"POTREC",0,"forb","exotic"
"2107",4,"C","EUPESU",2023,"S","C",10,10,20,20,0,0,30,25,40,60,"ACHMIL",0,"forb","native"
"2108",4,"C","EUPESU",2023,"S","C",10,10,20,20,0,0,30,25,40,60,"ERISPE",0,"forb","native"
"2109",4,"C","EUPESU",2023,"S","C",10,10,20,20,0,0,30,25,40,60,"GAIARI",0,"forb","native"
"2110",4,"C","EUPESU",2023,"S","C",10,10,20,20,0,0,30,25,40,60,"LINLEW",0,"forb","native"
"2111",4,"C","EUPESU",2023,"S","C",10,10,20,20,0,0,30,25,40,60,"PENSTR",0,"forb","native"
"2112",4,"C","EUPESU",2023,"S","C",10,10,20,20,0,0,30,25,40,60,"BOUGRA",0,"grass","native"
"2113",4,"C","EUPESU",2023,"S","C",10,10,20,20,0,0,30,25,40,60,"ELYELY",0,"grass","native"
"2114",4,"C","EUPESU",2023,"S","C",10,10,20,20,0,0,30,25,40,60,"KOEMAC",0,"grass","native"
"2115",4,"C","EUPESU",2023,"S","C",10,10,20,20,0,0,30,25,40,60,"PSESPE",1,"grass","native"
"2116",4,"C","EUPESU",2023,"S","C",10,10,20,20,0,0,30,25,40,60,"BROTEC",10,"grass","exotic"
"2117",4,"C","EUPESU",2023,"S","C",10,10,20,20,0,0,30,25,40,60,"CENSTO",0,"forb","exotic"
"2118",4,"C","EUPESU",2023,"S","C",10,10,20,20,0,0,30,25,40,60,"EUPESU",10,"forb","exotic"
"2119",4,"C","EUPESU",2023,"S","C",10,10,20,20,0,0,30,25,40,60,"POTREC",0,"forb","exotic"
"2120",4,"D","EUPESU",2023,"S","W",0,0,0,0,0.1,0,80,10,0,0,"ACHMIL",0,"forb","native"
"2121",4,"D","EUPESU",2023,"S","W",0,0,0,0,0.1,0,80,10,0,0,"ERISPE",0,"forb","native"
"2122",4,"D","EUPESU",2023,"S","W",0,0,0,0,0.1,0,80,10,0,0,"GAIARI",0,"forb","native"
"2123",4,"D","EUPESU",2023,"S","W",0,0,0,0,0.1,0,80,10,0,0,"LINLEW",0,"forb","native"
"2124",4,"D","EUPESU",2023,"S","W",0,0,0,0,0.1,0,80,10,0,0,"PENSTR",1,"forb","native"
"2125",4,"D","EUPESU",2023,"S","W",0,0,0,0,0.1,0,80,10,0,0,"BOUGRA",1,"grass","native"
"2126",4,"D","EUPESU",2023,"S","W",0,0,0,0,0.1,0,80,10,0,0,"ELYELY",0,"grass","native"
"2127",4,"D","EUPESU",2023,"S","W",0,0,0,0,0.1,0,80,10,0,0,"KOEMAC",0,"grass","native"
"2128",4,"D","EUPESU",2023,"S","W",0,0,0,0,0.1,0,80,10,0,0,"PSESPE",10,"grass","native"
"2129",4,"D","EUPESU",2023,"S","W",0,0,0,0,0.1,0,80,10,0,0,"BROTEC",0,"grass","exotic"
"2130",4,"D","EUPESU",2023,"S","W",0,0,0,0,0.1,0,80,10,0,0,"CENSTO",0,"forb","exotic"
"2131",4,"D","EUPESU",2023,"S","W",0,0,0,0,0.1,0,80,10,0,0,"EUPESU",0,"forb","exotic"
"2132",4,"D","EUPESU",2023,"S","W",0,0,0,0,0.1,0,80,10,0,0,"POTREC",0,"forb","exotic"
"2133",4,"A","Native",2023,"S","C",0,6,5,30,1,0,20,40,35,41,"ACHMIL",0,"forb","native"
"2134",4,"A","Native",2023,"S","C",0,6,5,30,1,0,20,40,35,41,"ERISPE",0,"forb","native"
"2135",4,"A","Native",2023,"S","C",0,6,5,30,1,0,20,40,35,41,"GAIARI",0,"forb","native"
"2136",4,"A","Native",2023,"S","C",0,6,5,30,1,0,20,40,35,41,"LINLEW",0,"forb","native"
"2137",4,"A","Native",2023,"S","C",0,6,5,30,1,0,20,40,35,41,"PENSTR",0,"forb","native"
"2138",4,"A","Native",2023,"S","C",0,6,5,30,1,0,20,40,35,41,"BOUGRA",0,"grass","native"
"2139",4,"A","Native",2023,"S","C",0,6,5,30,1,0,20,40,35,41,"ELYELY",1,"grass","native"
"2140",4,"A","Native",2023,"S","C",0,6,5,30,1,0,20,40,35,41,"KOEMAC",0,"grass","native"
"2141",4,"A","Native",2023,"S","C",0,6,5,30,1,0,20,40,35,41,"PSESPE",0,"grass","native"
"2142",4,"A","Native",2023,"S","C",0,6,5,30,1,0,20,40,35,41,"BROTEC",5,"grass","exotic"
"2143",4,"A","Native",2023,"S","C",0,6,5,30,1,0,20,40,35,41,"CENSTO",1,"forb","exotic"
"2144",4,"A","Native",2023,"S","C",0,6,5,30,1,0,20,40,35,41,"EUPESU",0,"forb","exotic"
"2145",4,"A","Native",2023,"S","C",0,6,5,30,1,0,20,40,35,41,"POTREC",0,"forb","exotic"
"2146",4,"B","Native",2023,"S","W",0,0,0,0,0.1,0,40,45,0,0,"ACHMIL",1,"forb","native"
"2147",4,"B","Native",2023,"S","W",0,0,0,0,0.1,0,40,45,0,0,"ERISPE",0,"forb","native"
"2148",4,"B","Native",2023,"S","W",0,0,0,0,0.1,0,40,45,0,0,"GAIARI",1,"forb","native"
"2149",4,"B","Native",2023,"S","W",0,0,0,0,0.1,0,40,45,0,0,"LINLEW",1,"forb","native"
"2150",4,"B","Native",2023,"S","W",0,0,0,0,0.1,0,40,45,0,0,"PENSTR",10,"forb","native"
"2151",4,"B","Native",2023,"S","W",0,0,0,0,0.1,0,40,45,0,0,"BOUGRA",0,"grass","native"
"2152",4,"B","Native",2023,"S","W",0,0,0,0,0.1,0,40,45,0,0,"ELYELY",0,"grass","native"
"2153",4,"B","Native",2023,"S","W",0,0,0,0,0.1,0,40,45,0,0,"KOEMAC",0,"grass","native"
"2154",4,"B","Native",2023,"S","W",0,0,0,0,0.1,0,40,45,0,0,"PSESPE",5,"grass","native"
"2155",4,"B","Native",2023,"S","W",0,0,0,0,0.1,0,40,45,0,0,"BROTEC",0,"grass","exotic"
"2156",4,"B","Native",2023,"S","W",0,0,0,0,0.1,0,40,45,0,0,"CENSTO",0,"forb","exotic"
"2157",4,"B","Native",2023,"S","W",0,0,0,0,0.1,0,40,45,0,0,"EUPESU",0,"forb","exotic"
"2158",4,"B","Native",2023,"S","W",0,0,0,0,0.1,0,40,45,0,0,"POTREC",0,"forb","exotic"
"2159",4,"C","Native",2023,"T","C",0,6,35,20,0,0,10,35,55,61,"ACHMIL",0,"forb","native"
"2160",4,"C","Native",2023,"T","C",0,6,35,20,0,0,10,35,55,61,"ERISPE",0,"forb","native"
"2161",4,"C","Native",2023,"T","C",0,6,35,20,0,0,10,35,55,61,"GAIARI",0,"forb","native"
"2162",4,"C","Native",2023,"T","C",0,6,35,20,0,0,10,35,55,61,"LINLEW",0.1,"forb","native"
"2163",4,"C","Native",2023,"T","C",0,6,35,20,0,0,10,35,55,61,"PENSTR",1,"forb","native"
"2164",4,"C","Native",2023,"T","C",0,6,35,20,0,0,10,35,55,61,"BOUGRA",0,"grass","native"
"2165",4,"C","Native",2023,"T","C",0,6,35,20,0,0,10,35,55,61,"ELYELY",0,"grass","native"
"2166",4,"C","Native",2023,"T","C",0,6,35,20,0,0,10,35,55,61,"KOEMAC",5,"grass","native"
